Potenza Elettrica;Potenza Termica
3209.403515625;1051.992
3486.8836640625;1059.7725
3611.703515625;1063.069
3719.7017578125;1079.5325
3701.1228515625;1040.7345
2864.2412109375;1083.2185
3314.37590625;1051.8875
3598.07109375;1039.8605
3712.7982421875;1072.094
3390.597;1034.1605
2888.82890625;1247.692
2838.3017578125;1285.958
2828.7017578125;1313.432
2897.8517578125;1321.9345
2876.274609375;1323.996
2871.0017578125;1344.896
2903.1017578125;1337.923
2918.0578125;1419.0245
2936.724609375;1391.4935
2862.7306640625;1463.5985
2849.703515625;1243.9395
2779.674609375;1137.7485
3434.5306640625;1164.0255
3564.603515625;1199.85
3783.903515625;1209.7205
3861.2806640625;1235.285
3980.424609375;1213.663
3979.47890625;1212.8175
3984.7517578125;1268.421
3883.5228515625;1269.3805
4001.1;1232.7675
4126.4771484375;1266.2455
4150.07109375;1278.1585
4255.6271484375;1242.125
3883.5228515625;1270.036
3710.22890625;1268.326
3673.2017578125;1264.4785
3069.3017578125;1266.084
3015.6017578125;1250.865
2894.424609375;1267.9175
2843.5306640625;1298.099
2871.924609375;1272.7245
2815.6306640625;1259.966
2752.203515625;1273.855
2787.7306640625;1214.7175
2672.403515625;1196.031
3132.003515625;1226.032
3452.874609375;1278.035
3554.0806640625;1296.4745
3700.9517578125;1268.0695
3858.12890625;1254.019
3777;1287.0315
3699.32109375;1250.3805
3721.5193359375;1185.961
3208.3517578125;1174.0195
3517.35;1154.668
3748.2;1165.6405
3699.57890625;1086.5815
3704.55;1063.3825
3047.7017578125;1179.463
2669.7017578125;1377.234
2730.5806640625;1371.3345
2806.503515625;1334.769
2830.9763671875;1289.7105
2863.632421875;1255.653
2899.653515625;1235.4275
2806.0306640625;1254.8645
2761.353515625;1328.3565
2718.9263671875;1089.517
2805.4552734375;1046.52
3695.082421875;1054.196
3808.353515625;1082.544
3865.6306640625;1038.7585
3908.4017578125;1001.5375
4004.424609375;1028.66
4017.42890625;1038.1695
3952.524609375;1033.714
4026.9017578125;1013.992
4055.4;1045.627
4144.0306640625;1022.9885
4043.724609375;1039.4235
3951.1517578125;1035.842
3859.47890625;1026.532
3721.6306640625;1077.11
3490.674609375;1069.206
3179.6806640625;1024.29
3111.624609375;1050.947
3064.953515625;1057.958
2890.053515625;1061.9955
2798.403515625;1053.607
2751.1095703125;1062.3375
2777.5552734375;1063.24
2180.253515625;1059.212
2234.1193359375;1068.3225
2946.5947265625;1055.735
3040.475390625;1053.911
3340.681125;1048.9235
3536.682421875;1027.5675
3659.5763671875;1051.7545
3741.2806640625;1070.859
3936.7517578125;1057.9105
3846.0017578125;1074.146
3739.47890625;1085.147
3827.274609375;1088.301
3730.8017578125;1057.768
3682.3517578125;1082.905
3596.2306640625;1274.178
3514.8047578125;1264.0415
3308.874609375;1295.838
2641.650515625;1344.2975
2659.3336640625;1378.526
2508.435421875;1410.218
2469.603515625;1381.7085
2470.5263671875;1427.8215
2492.982421875;1435.4595
2446.506515625;1510.3385
2470.932421875;1198.7765
2421.328125;1133.5495
2349.882421875;1137.0645
2380.656515625;1156.3685
2359.0763671875;1178.1805
2371.4595703125;1217.8525
2344.203515625;1220.3605
2361.903515625;1229.243
2334.603515625;1267.756
2282.274609375;1245.3835
2278.803515625;1242.372
2195.253515625;1258.3985
2189.3595703125;1230.9245
2222.103515625;1282.139
2137.203515625;1265.5045
2164.9763671875;1216.988
2188.032421875;1225.0915
2284.203515625;1215.126
2277.432421875;1252.9455
2250.0263671875;1210.0055
2272.482421875;1210.8415
2325.0263671875;1206.5855
2259.411328125;1199.337
2278.8263671875;1205.132
2250.432421875;1186.4265
2260.0763671875;1191.5185
2368.182421875;1162.173
2409.432421875;1177.525
2391.1763671875;1174.9315
2308.5052734375;1216.722
2281.0341796875;1239.712
2282.703515625;1181.192
2250.003515625;1195.917
2315.853515625;1171.768
2282.103515625;1124.477
2231.3806640625;1138.765
2193.753515625;1150.7635
2166.9263671875;1062.3755
2159.6595703125;1039.015
2174.1263671875;1120.316
2187.582421875;1332.6315
2219.2763671875;1311.095
2270.853515625;1284.343
2228.832421875;1248.1385
2201.982421875;1237.7645
2250.0052734375;1242.8945
2269.50703125;1248.414
2249.8640625;1268.573
2229.3123046875;1315.9875
2236.1876953125;1350.1495
2863.80703125;1089.061
3205.503515625;1075.0105
3579.885421875;1007.0665
3342.8806640625;989.4915
3431.2517578125;1012.4245
3681.4728515625;1018.2195
3648.27890625;1014.258
3719.4;1013.3745
3690.147;1014.5145
3681.9228515625;1019.293
3614.67890625;1026.6175
2982.4517578125;1004.758
2595.1728515625;1016.5665
2521.6306640625;1029.5245
2468.4017578125;1015.227
2618.124609375;1014.353
2708.3806640625;1029.5435
2811.003515625;1032.8875
2868.153515625;1010.5435
2944.353515625;1017.3455
2849.403515625;1028.09
2748.603515625;1039.509
2810.0806640625;1018.4475
2801.403515625;1026.1805
3421.9306640625;1038.958
3508.238671875;1042.226
3729.8706328125;1045.5415
3642.5947265625;1007.817
3863.3947265625;1037.761
3960.317578125;1039.547
4022.717578125;1023.663
4036.1947265625;1005.48
3883.4736328125;1059.592
3628.1947265625;1056.78
3498.0193359375;1030.636
3049.2123046875;1030.465
2828.396484375;1030.389
2762.075390625;1053.265
2703.596484375;1027.558
2757.3193359375;999.476
2603.7193359375;1027.2635
2498.075390625;1040.0885
2594.1193359375;1061.1975
2583.596484375;1049.5695
2555.672390625;1030.0565
2541.3193359375;1047.8215
2574.878390625;769.937
2689.196484375;677.3595
3266.1193359375;657.0865
3361.196484375;668.705
3573.3163359375;682.8315
3822.875390625;680.6655
4034.1193359375;666.672
3961.4701171875;676.2765
4119.9369140625;683.943
4145.8306640625;677.597
4205.1228515625;680.3805
4095.6017578125;688.3605
3906.15;675.108
3300.5595703125;673.6165
3280.074609375;648.983
3006.8806640625;702.658
2887.6763671875;667.1565
2984.232421875;660.6775
2878.2263671875;699.162
2917.482421875;687.325
3003.882421875;688.8355
2918.4052734375;665.532
2901.753515625;677.5685
2998.0763671875;662.701
2807.961328125;660.0125
2793.6052734375;671.973
3213.9298828125;661.3425
3339.003515625;683.4395
3434.9625703125;669.389
3631.803515625;644.6985
3884.853515625;658.3785
3834.4728515625;667.109
3927.6017578125;652.7735
3869.52890625;658.4925
3815.4228515625;662.72
3856.4806640625;627.3705
3837.753515625;631.1325
3666.279421875;632.415
3497.403515625;642.2285
3423.024609375;710.429
3383.082421875;1002.3355
2998.203515625;1005.803
2800.503515625;1016.1295
2936.232421875;1019.9105
3042.3263671875;998.146
3032.682421875;985.2545
2956.8052734375;1016.1485
2749.3552734375;994.308
2736.0052734375;1019.692
2681.0859375;997.8895
2911.5298828125;1000.1315
3199.3095703125;1010.705
3315.9263671875;1006.0595
3430.203515625;985.6155
3461.9806640625;1016.2245
3394.674609375;1027.5675
3394.3517578125;1013.384
3404.4017578125;1003.3805
3552.7517578125;1016.405
3778.7578125;1017.5735
3674.124609375;1034.3125
3653.5517578125;1011.2275
3481.2017578125;1013.9065
3437.8306640625;1017.5735
3428.874609375;1024.898
2921.403515625;1016.0535
2724.603515625;1021.478
2693.9806640625;1012.8805
2639.085421875;1037.0295
2666.4263671875;1012.016
2513.403515625;1041.922
2490.282421875;1045.684
2484.603515625;1021.573
2542.203515625;1020.528
2561.832421875;1014.5145
2455.803515625;1046.026
2427.003515625;1047.9735
2508.603515625;1020.775
2601.774609375;1019.711
2554.3517578125;1066.812
2621.9578125;1031.0065
2526.0017578125;1035.3955
2501.1228515625;1029.04
2505.42890625;1027.1495
2477.1228515625;1049.085
2461.17890625;1044.7055
2434.8017578125;990.1375
2499.9263671875;1034.9015
2540.8306640625;1012.795
2565.324609375;1033.03
2578.7806640625;1026.2565
2603.6806640625;1061.6725
2617.503515625;1033.5905
2522.127609375;1044.7055
2388.603515625;1025.5345
2297.403515625;1066.6695
2296.953515625;884.735
2321.403515625;692.607
2303.082421875;651.9945
2287.803515625;664.6485
2248.4806640625;686.736
2308.5017578125;674.9465
2290.8017578125;706.591
2371.5017578125;684.095
2298.6;705.0805
2316.47109375;690.27
2316.8771484375;672.4765
2379.75;700.8815
2356.0728515625;707.617
2395.02890625;728.3935
2419.5228515625;707.351
2539.02890625;677.3785
2545.2017578125;676.191
2598.0017578125;674.6425
2659.803515625;700.834
2628.603515625;681.1785
2642.0836640625;682.1
2643.9263671875;694.2125
2595.882421875;692.74
2540.874609375;706.9425
2483.6806640625;679.8105
2488.4806640625;682.1855
3179.724609375;684.5605
3378.9017578125;683.6295
3505.2017578125;695.5235
3639.6017578125;691.8375
3763.02890625;709.992
3853.8228515625;704.919
3829.8;712.633
3551.096484375;697.395
3593.9947265625;690.821
3819.1447265625;695.1055
3724.2;676.2005
3879.1517578125;682.1
4096.4806640625;675.7825
3918.474609375;817.931
3914.0806640625;1018.8465
3417.7517578125;996.151
3211.5017578125;1000.787
3073.674609375;990.204
3152.682421875;992.1325
3117.324609375;971.09
3079.7595703125;994.498
2886.924609375;1000.065
2849.403515625;993.187
3030.303515625;996.683
3594.282421875;1001.6895
4098.3263671875;1000.559
4212.5595703125;1011.1325
4171.9517578125;982.0435
4455.624609375;1035.481
4488.1517578125;1032.099
4259.5482421875;1012.415
4056.596484375;1022.3995
3959.717578125;1034.9965
3863.2236328125;1026.1995
3833.72109375;1053.208
3460.62890625;1008.786
3297.3017578125;1040.7345
3334.203515625;1072.778
3272.682421875;1100.7175
3235.9517578125;1094.6185
3182.7017578125;1081.689
3093.324609375;1057.293
3146.0806640625;1047.071
3051.003515625;996.8255
3015.903515625;1034.721
2954.0806640625;1033.467
2883.003515625;1031.2725
2854.203515625;1057.7585
3281.403515625;1029.401
3520.527609375;1049.0755
3769.6306640625;1025.2875
3870.924609375;1016.025
4001.52890625;1034.0465
3959.4;1075.989
3974.2728515625;1059.8865
3858.6;1065.501
3835.02890625;1062.2615
3974.67890625;1055.6495
4046.1017578125;1064.4275
3409.2017578125;1055.9915
3196.6728515625;1231.637
3276.603515625;1248.357
3277.482421875;1287.82
3265.2017578125;1291.316
3394.824609375;1313.299
3343.803515625;1285.825
3552.5806640625;1333.4295
3526.203515625;1308.1405
3497.406515625;1340.032
3398.4052734375;1407.7195
3319.803515625;1191.9175
3306.282421875;1078.839
3766.632421875;1088.8615
3982.203515625;1130.918
4415.1263671875;1122.596
4434.282421875;1145.814
4597.6517578125;1185.2675
4747.9517578125;1180.2515
4473.9228515625;1146.1275
4502.22890625;1173.459
4392.27890625;1196.278
4378.8017578125;1215.468
4299.6228515625;1205.6165
3614.67890625;1190.312
3472.074609375;1204.6095
3433.2017578125;1228.5115
3452.8306640625;1159.171
3419.724609375;1199.5175
3499.3336640625;1198.786
3328.524609375;1194.321
3405.7095703125;1207.9915
3348.603515625;1172.376
3479.1293671875;1187.3575
3489.6052734375;1183.681
3425.403515625;1209.369
3367.803515625;1178.5605
4044.5595703125;1185.7235
4365.6263671875;1163.1515
4333.482421875;1171.502
4496.7263671875;1180.869
4935.5806640625;1172.0815
4868.874609375;1182.579
4820.3578125;1202.8045
4602.0228515625;1184.536
4502.67890625;1127.1845
4464.7517578125;1148.835
4187.724609375;1111.3955
3663.6017578125;1086.5055
3276.153515625;1050.225
3155.6836640625;1174.6655
3319.803515625;1369.4915
3343.800515625;1338.9205
3295.1806640625;1328.7365
3306.603515625;1285.673
3553.2263671875;1245.1175
3511.032421875;1254.399
3502.503515625;1258.408
3575.553515625;1277.3035
3665.403515625;1089.8685
3607.803515625;1075.381
3521.403515625;1072.094
3555.903515625;1082.335
3483.282421875;1055.0415
3425.253515625;1034.4075
3487.7806640625;1021.4685
3343.824609375;1041.3045
3369.87890625;1032.65
3556.2;1024.138
3327.1728515625;1028.128
3311.82890625;1063.7435
3341.1228515625;1073.101
3297.7517578125;1049.978
3063.1517578125;1030.3035
2793.87890625;1072.5975
2896.953515625;1078.231
2951.1263671875;1090.4955
3141.2595703125;1068.7595
3346.8017578125;1046.8145
3186.303515625;1037.6945
3099.906515625;1033.068
3083.724609375;1036.678
3084.150515625;1039.5755
3113.232421875;1074.8015
3113.406515625;1101.506
3071.082421875;1074.6495
3085.5263671875;1099.739
3088.953515625;1048.9425
3059.6806640625;1030.56
2957.1017578125;1047.6315
2985.9228515625;1058.4235
3081.2578125;1047.9165
3054.0017578125;1040.079
2980.6728515625;1041.485
2875.47590625;1039.452
2894.2728515625;1063.6865
2995.47890625;1068.902
2866.8017578125;1278.985
2823.024609375;1333.2395
2887.803515625;1343.813
2958.4306640625;1349.456
3044.424609375;1305.547
3064.4806640625;1369.995
3152.6836640625;1342.445
3269.424609375;1362.623
3195.882421875;1391.3605
3175.803515625;1437.293
3149.874609375;1467.0755
3223.353515625;1496.079
3755.6806640625;1287.934
4242.282421875;1179.8145
4466.124609375;1205.626
5002.3517578125;1190.6065
4926.8806640625;1197.95
4991.2517578125;1193.656
4928.55;1251.2355
4650.6;1203.308
4563.32109375;1238.5435
4299.75;1257.306
4175.82890625;1239.921
3557.1228515625;1259.9565
3221.8306640625;1257.1825
3188.874609375;1263.9655
3193.2017578125;1246.571
3203.2306640625;1254.798
3328.4836640625;1248.6705
3319.374609375;1263.728
3294.753515625;1251.929
3243.4306640625;1262.8065
3139.2263671875;1223.4575
2927.082421875;1211.2595
2916.603515625;1219.648
3055.803515625;1267.5185
4049.832421875;1214.0525
4309.5263671875;1259.8805
4545.7517578125;1244.101
4744.4806640625;1261.8755
4998.453515625;1184.5455
5124.603515625;1262.1415
5070.8806640625;1272.24
5068.6728515625;1229.281
5010.42890625;1187.69
4899.75;1177.449
4679.4;1190.2835
4042.3517578125;1127.859
3534.0017578125;1100.4705
3399.6017578125;1204.6475
3480.7517578125;1412.859
3462.0017578125;1333.667
3389.874609375;1279.8305
3418.3306640625;1258.75
3363.003515625;1223.828
3325.485421875;1208.5235
3300.603515625;1264.925
3398.4052734375;1287.801
3390.474609375;1095.9865
3241.0306640625;1058.946
4193.403515625;1071.505
4495.803515625;1062.309
4642.3517578125;1024.404
4873.2017578125;1015.8065
4541.9806640625;1046.52
4566.0017578125;1032.802
4434.0228515625;1025.886
4257.87890625;1038.5495
4316.874609375;1013.213
4753.1578125;1021.7345
4776.7517578125;1048.705
4546.8017578125;1031.035
4248.7517578125;1033.942
3821.874609375;1056.0295
3275.6806640625;1049.9495
3145.674609375;1061.9955
3006.903515625;1049.6455
2930.0806640625;1045.076
2940.603515625;1052.4195
2948.8306640625;1057.977
3040.353515625;1056.172
2958.924609375;1043.3185
2868.603515625;1066.6125
2931.003515625;1076.3975
3506.553515625;1053.4455
3765.2806640625;1067.135
4023.6017578125;1056.0105
4249.2017578125;1019.863
4272.1306640625;1033.7045
4182.924609375;1062.3375
4213.35;1033.2295
4073.6771484375;1060.4375
4097.27109375;1056.742
4109.07890625;1026.5415
4100.874609375;1088.8235
3531.003515625;1088.491
3110.1017578125;1213.8625
2982.0017578125;1289.3685
2978.0806640625;1343.7845
2963.2306640625;1355.916
3097.224609375;1369.045
3094.203515625;1379.8845
3106.6336640625;1423.5845
3223.803515625;1405.829
3174.474609375;1461.9075
3180.603515625;1445.8525
3142.1595703125;1371.0685
3235.2052734375;1144.902
4001.8763671875;1153.9365
4101.2806640625;1164.8045
4548.603515625;1130.5285
4490.124609375;1152.3215
4484.2095703125;1152.7395
4699.9517578125;1190.73
4667.724609375;1181.021
4387.47890625;1172.319
4535.8728515625;1241.0515
4484.4017578125;1222.6405
4172.703515625;1239.8545
3996.603515625;1200.7145
3789.753515625;1224.0845
3774.8806640625;1250.9125
3318.8836640625;1249.9815
3200.2763671875;1228.9485
3321.7306640625;1271.8505
3267.000515625;1240.605
3095.1263671875;1243.9395
3161.3625703125;1277.2465
3156.153515625;1263.6045
3156.603515625;1204.5525
3171.9263671875;1198.463
3215.082421875;1221.6715
3181.053515625;1240.548
3261.132421875;1246.058
3362.127609375;1256.147
3323.6806640625;1246.609
3318.024609375;1174.0005
3404.8306640625;1184.194
3086.7228515625;1225.291
3134.67890625;1195.442
3156.3;1188.735
3103.803515625;1149.7375
3115.9552734375;1128.163
2318.397;1110.8445
2934.9193359375;1122.3015
2882.2196015625;1138.1095
3002.124609375;1393.8305
3026.553515625;1355.802
2987.6806640625;1298.2605
3063.024609375;1250.3425
2988.5595703125;1233.404
3146.124609375;1210.984
3112.953515625;1246.7515
3051.003515625;1275.85
3108.603515625;1048.477
3051.432421875;1045.513
2839.803515625;1063.05
2998.032421875;1043.0145
3183.6017578125;1002.7345
3256.074609375;999.4665
3347.703515625;981.749
3198.8806640625;997.272
3220.6728515625;976.239
3161.6771484375;966.3115
3213.9;970.3965
3118.52109375;1004.4825
2970.15;982.49
3036.8771484375;1001.6515
3064.524609375;1007.4465
2950.632421875;1031.7
3070.203515625;1022.998
3071.7017578125;1021.2215
3026.0806640625;1032.878
3170.103515625;1034.36
3246.924609375;1037.97
3107.2306640625;1040.972
2845.5263671875;1011.959
2763.882421875;1019.3405
2805.153515625;1016.462
3136.953515625;1000.711
3675.003515625;999.5615
3430.203515625;1014.353
3673.2017578125;1014.847
3908.8306640625;988.4275
4105.2017578125;994.593
4327.92890625;1038.7585
4406.7228515625;1015.398
4458.15;1015.189
4558.4771484375;1010.249
4298.87109375;1031.073
3884.9806640625;1025.563
3550.503515625;1036.6115
3405.903515625;1224.094
3471.6263671875;1262.2935
3401.982421875;1340.1745
3401.982421875;1371.591
3275.5763671875;1348.4205
3278.8341796875;1401.345
3232.65703125;1405.3825
3181.3341796875;1423.2805
3115.978125;1459.295
3290.8552734375;1487.2535
3208.1841796875;1302.374
3268.3552734375;1170.7895
3703.05703125;1161.4605
4022.232421875;1153.433
4198.9552734375;1167.398
4462.203515625;1166.581
4529.403515625;1201.712
4817.52890625;1218.6885
4682.87109375;1233.613
4710.275390625;1233.4325
4809.746484375;1280.619
4637.1228515625;1263.2625
4459.9517578125;1217.938
3801.753515625;1240.0635
2972.853515625;1222.65
3327.6017578125;1235.038
3340.5017578125;1284.8275
3314.0836640625;1264.1935
3352.527609375;1277.142
3337.1836640625;1283.9725
3265.6276640625;1256.356
3276.603515625;1286.148
3208.524609375;1260.555
3128.682421875;1271.4705
3154.224609375;1294.47
3454.203515625;1224.0655
4005.2806640625;1236.71
4285.482421875;1220.8355
4199.1263671875;1246.951
4368.7517578125;1191.4045
4392.27890625;1260.5455
4321.37109375;1259.6525
4510.95;1181.8285
4288.7982421875;1127.878
4442.8271484375;1104.4415
4482.6;1125.7975
4278.474609375;1107.1775
4037.07890625;1075.552
3513.3017578125;1027.292
3030.924609375;1102.4845
3173.5547578125;1342.559
3281.403515625;1301.3765
3299.6806640625;1252.271
3245.9806640625;1236.1115
3221.424609375;1205.2555
3170.0806640625;1186.284
3137.406515625;1226.108
3119.1263671875;1254.095
3004.761328125;1084.748
3316.3552734375;1052.676
3883.2052734375;1095.3975
4001.403515625;1090.03
4298.124609375;1041.257
4381.482421875;1029.154
4547.103515625;1052.8375
4488.3017578125;1035.443
4449;1018.742
4352.55;1013.2225
4415.4;1033.6095
4457.97890625;1031.206
4211.724609375;1049.142
3284.8306640625;1037.5425
3140.4047578125;1037.4665
3083.271609375;1065.3015
3074.0806640625;1066.1945
2992.524609375;1073.6045
3063.1078125;1077.0435
2976.174609375;1063.7625
3040.4806640625;1059.6965
3054.924609375;1051.3365
3069.753515625;1051.897
3078.8806640625;1032.346
3175.803515625;1051.0135
3502.203515625;1073.405
3913.503515625;1056.1055
3929.403515625;1053.721
4216.4806640625;1028.375
3980.4017578125;1003.1715
3969.4517578125;1050.4055
3846.0017578125;1066.185
3687.6017578125;1076.331
3583.5;1061.5775
3408.3228515625;1044.848
3379.9517578125;1081.005
3295.7595703125;1075.8655
3188.874609375;1092.1675
3102.8836640625;1237.3655
3155.274609375;1276.0875
3165.153515625;1294.2515
3194.0806640625;1307.713
3303.174609375;1348.1165
3282.282421875;1359.564
3309.2806640625;1384.188
3257.403515625;1391.313
3060.603515625;1375.4575
3024.624609375;1475.6445
3022.203515625;1302.4785
3190.203515625;1169.108
3218.9595703125;1125.693
3285.753515625;1137.473
3779.55703125;1192.839
2547.92109375;1162.401
2709.0017578125;1190.217
3258.9017578125;1188.26
3177.87890625;1219.8095
3129.4728515625;1266.1125
3067.47890625;1260.289
2928.7517578125;1252.461
2828.4017578125;1234.2495
2832.7517578125;1220.1705
2828.2306640625;1236.3395
2791.803515625;1240.2725
2703.1517578125;1263.937
2795.724609375;1290.9455
2698.7806640625;1276.097
2464.524609375;1252.9645
2448.5806640625;1267.661
2383.803515625;1261.049
2283.006515625;1259.3295
2215.803515625;1287.041
2210.553515625;1260.593
2187.879421875;1254.893
2225.403515625;1250.3995
2239.803515625;1215.734
2258.0836640625;1211.1455
2281.674609375;1214.841
2249.52890625;1214.176
2183.397;1221.681
2192.553;1206.4715
2215.1952421875;1132.9795
2195.9982421875;1185.7805
2098.3517578125;1184.023
2024.8728515625;1123.337
2065.6306640625;1040.421
2032.524609375;990.223
2072.232421875;1108.517
2564.4017578125;1325.554
2256.324609375;1285.711
330.44296875;1248.148
1637.07890625;1221.1585
1623.1517578125;1206.5855
1613.1228515625;1205.7875
1608.27890625;1234.221
1599.6017578125;1259.8615
1594.224609375;1270.055
1580.3578125;1306.003
1585.2017578125;1082.221
1623.6017578125;1081.993
1672.0517578125;997.2245
2774.7258515625;991.9045
1781.975390625;1033.258
1521.038671875;1017.963
1496.071875;1001.015
1491.3158203125;990.755
1439.3947265625;1015.7115
1380.9158203125;1031.3485
1340.396484375;989.577
1316.396484375;1032.8115
1298.072390625;1024.2995
1294.1982421875;1035.139
1336.5193359375;1027.7195
1356.5982421875;1024.4705
1355.675390625;1038.578
1351.8421875;1031.396
1342.1982421875;1043.423
1355.675390625;1004.3115
1361.3982421875;1028.375
1350.9193359375;1022.048
1337.3982421875;1016.462
1360.475390625;1045.1805
1390.1982421875;1027.7005
1427.7193359375;1024.081
1500.5982421875;999.514
1355.7193359375;1001.0625
1542.875390625;1015.0465
1534.1982421875;1026.19
1509.3193359375;1009.527
1490.9982421875;1042.207
1466.9982421875;1075.3335
1470.875390625;1082.24
1447.7982421875;1030.7405
1427.7193359375;1048.4295
1423.7982421875;1031.1965
1442.1193359375;1020.5565
1385.3982421875;1011.9305
1394.075390625;1035.025
1366.1982421875;1038.4735
1341.3193359375;1038.616
1332.5952421875;982.3855
1331.675390625;1038.3215
1318.1982421875;1047.432
1312.5193359375;1058.243
1322.9982421875;913.7385
1336.5193359375;703.7885
1274.9982421875;691.543
1283.675390625;704.1305
1351.7982421875;671.1655
1389.3193359375;679.6585
1433.3982421875;663.8125
1413.275390625;652.6595
1414.1982421875;673.5025
1394.1193359375;696.4735
1428.5982421875;714.6375
1398.9193359375;687.325
1337.3982421875;680.0385
1302.875390625;688.2465
1318.1952421875;677.369
1346.9952421875;688.3415
1350.9223359375;699.4565
1356.5982421875;689.2725
1370.075390625;720.5655
1380.5982421875;724.5935
1374.9193359375;704.14
1346.9982421875;670.985
1331.7193359375;719.2355
1322.9952421875;719.0075
1302.875390625;662.5015
1322.9982421875;686.071
1302.9193359375;688.731
1294.1982421875;698.8485
1394.696484375;664.4015
1427.6912109375;664.753
1422.0123046875;707.2465
1437.2912109375;663.7555
1444.7859375;654.2365
1384.231640625;652.612
1337.6987578125;666.4345
1367.3806640625;655.975
1334.706515625;632.8235
1289.110546875;631.085
1275.589453125;643.53
1277.982421875;853.822
1340.4233671875;1003.9885
1351.4696015625;1012.6715
1343.7123046875;1045.418
1344.303515625;1021.6205
1330.8263671875;1014.7425
1324.7859375;978.9655
1338.9123046875;1010.914
1326.858328125;1042.8055
1310.703515625;1001.7085
1336.5052734375;1024.8885
1294.789453125;1029.6575
1277.7087890625;1037.7135
1301.100515625;1017.469
1306.8263671875;1009.2705
1329.268359375;1041.048
1336.231640625;1033.904
1349.982421875;1008.3395
1346.1052734375;1027.3775
1339.7912109375;1040.896
1335.3087890625;1040.573
1257.903515625;1013.498
1277.982421875;1008.216
1299.589453125;1044.164
1293.907546875;1019.7965
1315.503515625;1015.322
1309.824609375;1003.295
1319.0630859375;1035.3955
1313.110546875;1019.3405
1327.828125;1021.763
1320.2565703125;1012.5385
1329.027609375;1025.5345
1317.907546875;1020.1575
1316.9876953125;1040.9245
1325.103515625;1021.3925
1309.7806640625;1025.772
1264.5052734375;1021.0885
1274.707546875;1028.603
1271.9859375;997.7945
1209.903515625;1004.492
1248.303515625;1017.811
1242.9123046875;1035.3765
1241.110546875;1020.9175
1234.782421875;1040.934
1239.582421875;1037.932
1249.5140625;1014.619
1239.3087890625;1006.981
1235.7052734375;1055.45
1234.782421875;1033.7805
1284.9158203125;1033.2485
1285.50703125;1027.1495
1293.261328125;1016.8515
1285.50703125;1018.324
1268.7140625;1033.9895
1283.7052734375;1009.166
1292.379421875;1025.1735
1271.10703125;1056.761
1277.3912109375;961.1815
1283.7052734375;683.2305
1258.8263671875;657.704
1206.861328125;663.176
1223.7123046875;665.8835
1238.4298828125;622.725
1229.982421875;669.313
1212.5841796875;687.439
1206.3140625;712.4525
1213.50703125;662.834
1195.503515625;671.859
1197.3082734375;680.7035
1224.5912109375;681.492
1209.5859375;663.271
1206.0263671875;683.0785
1227.8630859375;678.8985
1269.6369140625;733.2385
1289.3811796875;676.818
1282.782421875;705.394
1270.8333984375;705.0995
1275.586453125;691.3625
1278.9052734375;697.2715
1282.782421875;693.5855
1282.1912109375;695.97
1269.031640625;704.045
1282.782421875;715.046
1253.982421875;699.9315
1208.4333984375;683.2115
1226.6666015625;709.8495
1249.2263671875;662.7865
1244.382421875;678.946
1219.7912109375;710.9325
1229.7087890625;692.854
1230.0263671875;669.9875
1214.6595703125;674.006
1197.031640625;654.2935
1213.189453125;639.9675
1205.982421875;630.059
1201.2263671875;648.09
1210.5087890625;778.3825
1254.2701171875;1006.126
1278.0263671875;975.65
1298.1052734375;1005.7365
1287.8701171875;981.426
1268.1087890625;1006.886
1274.1022734375;972.534
1290.30703125;993.2915
1321.4701171875;997.6425
1240.5052734375;983.1265
1273.2263671875;980.2385
1297.182421875;1006.525
1280.389453125;1009.7835
1282.5057890625;1004.9955
1239.6263671875;1005.594
1249.182421875;1005.8125
1248.5912109375;1001.68
1253.7087890625;1016.329
1248.303515625;995.087
1253.982421875;999.3905
1226.710546875;1039.7655
1226.710546875;997.1865
1229.103515625;971.3275
1234.782421875;1026.266
1227.589453125;1024.366
1275.6303984375;1009.375
1321.182421875;1001.5185
1288.5052734375;1052.239
1264.79296875;1065.4155
1276.7859375;1068.37
1278.9022734375;1082.487
1277.7087890625;1074.5925
1268.7140625;1050.6335
1273.182421875;1031.7475
1288.5052734375;1041.523
1251.589453125;1068.883
1232.389453125;1052.695
1215.6233671875;1019.0935
1250.1052734375;998.2885
1259.99296875;1010.895
1232.70703125;1076.521
1209.903515625;1041.276
1229.3771484375;1044.0215
1233.903515625;1048.6385
1207.7841796875;1023.2925
1216.5052734375;1031.2535
1222.5017578125;1008.6435
1206.0263671875;1213.6535
1193.0666015625;1204.5525
1242.9123046875;1254.9975
1239.6263671875;1258.8735
1245.261328125;1256.0805
1248.63515625;1281.246
1244.9876953125;1289.2165
1254.9052734375;1291.5345
1257.5859375;1316.7855
1259.99296875;1371.059
1259.7052734375;1243.968
1259.7052734375;1066.907
1251.589453125;1062.765
1212.310546875;1075.3335
1245.3052734375;1091.4075
1278.9022734375;1114.92
1291.7912109375;1083.9405
1271.10703125;1092.2055
1268.7;1091.892
1274.37890625;1127.0705
1238.4298828125;1095.863
1219.1859375;1119.4705
1210.782421875;1109.3435
1207.2228515625;1094.362
1197.57890625;1157.3945
1190.4298828125;1128.0395
1224.5912109375;1120.544
1244.382421875;1169.621
1239.6263671875;1125.7025
1227.589453125;1150.279
1237.189453125;1128.22
1235.7052734375;1143.5055
